District,Region,AC Name,AC No,AC_Type,Year,Rank,Candidate Name,Party,Votes,Candidate_Type,Valid_Votes,Electors,Turnout_Percentage,Voteshare Percentage,Margin Per,Margin
FAIZABAD,AVADH,AYODHYA,275,GEN,2022,8,SANJAY SHARMA,Moulik Adhikar Party,673,,231258,382434,60.47,0.29,48.75117834,112741
FAIZABAD,AVADH,AYODHYA,275,GEN,2022,9,SUBHAM SRIVASTAV,AAAP,490,,231258,382434,60.47,0.21,48.83031074,112924
FAIZABAD,AVADH,AYODHYA,275,GEN,2022,10,RAMESH KUMAR CHAUBEY,Bhartiya Shakti Chetna Party,268,,231258,382434,60.47,0.12,48.92630741,113146
FAIZABAD,AVADH,AYODHYA,275,GEN,2022,11,BRAJENDRA DUTT TRIPATHI,Adarshwaadi Congress Party,236,,231258,382434,60.47,0.1,48.94014477,113178
FAIZABAD,AVADH,GOSHAINGANJ,276,GEN,2022,1,ABHAY SINGH,SP,105863,,241298,396024,60.93,43.87,-5.420268713,-13079
FAIZABAD,AVADH,GOSHAINGANJ,276,GEN,2022,2,ARTI TIWARI,BJP,92784,,241298,396024,60.93,38.45,5.420268713,13079
FAIZABAD,AVADH,GOSHAINGANJ,276,GEN,2022,3,RAM SAGAR,BSP,37271,,241298,396024,60.93,15.45,28.4262613,68592
FAIZABAD,AVADH,GOSHAINGANJ,276,GEN,2022,4,None Of The Above,NOTA,1747,,241298,396024,60.93,0.72,43.14830624,104116
FAIZABAD,AVADH,GOSHAINGANJ,276,GEN,2022,5,SHARADA DEVI,INC,1319,,241298,396024,60.93,0.55,43.32568028,104544
FAIZABAD,AVADH,GOSHAINGANJ,276,GEN,2022,6,SARVESH KUMAR,IND,662,,241298,396024,60.93,0.27,43.59795771,105201
FAIZABAD,AVADH,GOSHAINGANJ,276,GEN,2022,7,BED PRAKASH,VIP,621,,241298,396024,60.93,0.26,43.61494915,105242
FAIZABAD,AVADH,GOSHAINGANJ,276,GEN,2022,8,SAVITA,Kisan Party (Loktantrik),561,,241298,396024,60.93,0.23,43.63981467,105302
FAIZABAD,AVADH,GOSHAINGANJ,276,GEN,2022,9,ALOK DWIVEDI,AAAP,470,,241298,396024,60.93,0.19,43.67752737,105393
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,1,Lalji Verma,SP,93524,,247560,396032,62.51,37.78,-3.108741315,-7696
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,2,Avadhesh  Kumar,NINSHAD,85828,,247560,396032,62.51,34.67,3.108741315,7696
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,3,Prateek Pandey,BSP,58482,,247560,396032,62.51,23.62,14.15495233,35042
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,4,Nishat Fatima,INC,2049,,247560,396032,62.51,0.83,36.95063823,91475
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,5,None Of The Above,NOTA,1492,,247560,396032,62.51,0.6,37.17563419,92032
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,6,Raghupati,Moulik Adhikar Party,1389,,247560,396032,62.51,0.56,37.21724026,92135
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,7,Ashok Kumar Sen,Jan Adhikar Party,1312,,247560,396032,62.51,0.53,37.24834384,92212
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,8,Omaveer,Bahujan Mukti Party,1043,,247560,396032,62.51,0.42,37.35700436,92481
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,9,Rinka Gautam,ASPKR,977,,247560,396032,62.51,0.39,37.38366457,92547
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,10,Ram Baran Prajapati,AAAP,922,,247560,396032,62.51,0.37,37.4058814,92602
AMBEDKAR NAGAR,AVADH,KATEHARI,277,GEN,2022,11,Ekalakh,Peace Party,542,,247560,396032,62.51,0.22,37.55937954,92982
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,1,Ram Murti Verma,SP,95263,,219050,331341,66.11,43.49,-14.65281899,-32097
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,2,Kapil Deo,BJP,63166,,219050,331341,66.11,28.84,14.65281899,32097
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,3,Shabana Khatoon,BSP,45222,,219050,331341,66.11,20.64,22.84455604,50041
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,4,Irfan Ahmad,AIMIM,7442,,219050,331341,66.11,3.4,40.09175987,87821
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,5,Merajuddhin,INC,1972,,219050,331341,66.11,0.9,42.58890664,93291
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,6,None Of The Above,NOTA,1211,,219050,331341,66.11,0.55,42.93631591,94052
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,7,Javed Ahmad Siddiqui,Bahujan Mukti Party,874,,219050,331341,66.11,0.4,43.09016206,94389
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,8,Rakesh Verma,AAAP,778,,219050,331341,66.11,0.36,43.13398767,94485
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,9,Mohd.  Sagheer,ASPKR,768,,219050,331341,66.11,0.35,43.13855284,94495
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,10,Daya Ram,VIP,753,,219050,331341,66.11,0.34,43.14540059,94510
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,11,Khurshed Ahmad,IND,497,,219050,331341,66.11,0.23,43.26226889,94766
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,12,Mewalal Yadav,Moulik Adhikar Party,466,,219050,331341,66.11,0.21,43.27642091,94797
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,13,Shiv Poojan,IND,387,,219050,331341,66.11,0.18,43.31248573,94876
AMBEDKAR NAGAR,AVADH,TANDA,278,GEN,2022,14,Ram Saran,Voters Party  International,251,,219050,331341,66.11,0.11,43.37457202,95012
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,1,Tribhuwan Dutt,SP,74165,,208647,341484,61.1,35.55,-4.497069213,-9383
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,2,Triveniram,BJP,64782,,208647,341484,61.1,31.05,4.497069213,9383
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,3,Keshradevi Gautam,BSP,53061,,208647,341484,61.1,25.43,10.11469132,21104
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,4,Premlata,VIP,6778,,208647,341484,61.1,3.25,32.29713344,67387
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,5,Sattyambada,INC,1748,,208647,341484,61.1,0.84,34.70790378,72417
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,6,Ghanshyam,Jan Adhikar Party,1695,,208647,341484,61.1,0.81,34.73330554,72470
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,7,None Of The Above,NOTA,1538,,208647,341484,61.1,0.74,34.80855224,72627
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,8,Nikhil Kumar,ASPKR,980,,208647,341484,61.1,0.47,35.07598959,73185
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,9,Ram Bachan,IND,871,,208647,341484,61.1,0.42,35.12823094,73294
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,10,Ram Chet,Bahujan Mukti Party,706,,208647,341484,61.1,0.34,35.20731187,73459
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,11,Kheladi,Moulik Adhikar Party,651,,208647,341484,61.1,0.31,35.23367218,73514
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,12,Shailendra Kumar,Voters Party  International,634,,208647,341484,61.1,0.3,35.24181992,73531
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,13,Nikesh,AAAP,544,,208647,341484,61.1,0.26,35.28495497,73621
AMBEDKAR NAGAR,AVADH,ALAPUR,279,SC,2022,14,R.C. Gond,Lok Dal,494,,208647,341484,61.1,0.24,35.30891889,73671
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,1,Rakesh Pandey,SP,93668,,258897,409517,63.22,36.18,-5.264641923,-13630
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,2,Dr. Rajesh Singh,BSP,80038,,258897,409517,63.22,30.91,5.264641923,13630
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,3,Subash Chandra rai,BJP,71236,,258897,409517,63.22,27.52,8.664449569,22432
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,4,Nitesh Kumar,VIP,2410,,258897,409517,63.22,0.93,35.24876688,91258
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,5,Upendra Nath,Voters Party  International,1913,,258897,409517,63.22,0.74,35.44073512,91755
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,6,Dr. Ragini Pathak,INC,1731,,258897,409517,63.22,0.67,35.51103335,91937
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,7,Vinay Kumar Maurya,Jan Adhikar Party,1627,,258897,409517,63.22,0.63,35.55120376,92041
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,8,None Of The Above,NOTA,1399,,258897,409517,63.22,0.54,35.63926967,92269
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,9,Ram Boojh Maurya,Moulik Adhikar Party,1277,,258897,409517,63.22,0.49,35.68639266,92391
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,10,Raghvendra Mohan,IND,1262,,258897,409517,63.22,0.49,35.69218647,92406
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,11,Jay Singh Rana,Bahujan Mukti Party,1139,,258897,409517,63.22,0.44,35.73969571,92529
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,12,Rajendra  Kumar,AAAP,951,,258897,409517,63.22,0.37,35.81231146,92717
AMBEDKAR NAGAR,AVADH,JALALPUR,280,GEN,2022,13,Ramesh Kumar Mishra,JD(U),246,,258897,409517,63.22,0.1,36.08462052,93422
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,1,RAM ACHAL RAJBHAR,SP,81931,,214843,334855,64.16,38.14,-5.741867317,-12336
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,2,DHARMRAJ NISHAD,BJP,69595,,214843,334855,64.16,32.39,5.741867317,12336
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,3,CHANDRA PRAKASH VERMA,BSP,53398,,214843,334855,64.16,24.85,13.28086091,28533
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,4,PRIYANKA,INC,2735,,214843,334855,64.16,1.27,36.86226686,79196
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,5,None Of The Above,NOTA,1656,,214843,334855,64.16,0.77,37.36449407,80275
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,6,JITENDRA KUMAR,Bahujan Mukti Party,1082,,214843,334855,64.16,0.5,37.63166591,80849
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,7,SURESH KUMAR,Moulik Adhikar Party,897,,214843,334855,64.16,0.42,37.71777531,81034
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,8,CHANDRESH,ASPKR,870,,214843,334855,64.16,0.4,37.73034262,81061
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,9,BHANU PRATAP,IND,784,,214843,334855,64.16,0.36,37.77037185,81147
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,10,BRIJESH KUMAR,IND,661,,214843,334855,64.16,0.31,37.82762296,81270
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,11,MOOL CHAND JAISWAL,AAAP,477,,214843,334855,64.16,0.22,37.9132669,81454
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,12,DURVIJAY PAL,Voters Party  International,449,,214843,334855,64.16,0.21,37.92629967,81482
AMBEDKAR NAGAR,AVADH,AKBARPUR,281,GEN,2022,13,MANOJ KUMAR,Rashtriya Jan Sahyog Party,308,,214843,334855,64.16,0.14,37.99192899,81623
BAHRAICH,AVADH,BALHA,282,SC,2022,1,SAROJ SONKAR,BJP,100483,,214812,363410,59.11,46.78,-7.715118336,-16573
BAHRAICH,AVADH,BALHA,282,SC,2022,2,AKSHAYBAR NATH KANAUJIYA,SP,83910,,214812,363410,59.11,39.06,7.715118336,16573
BAHRAICH,AVADH,BALHA,282,SC,2022,3,RAMCHANDRA,BSP,15578,,214812,363410,59.11,7.25,39.5252593,84905
BAHRAICH,AVADH,BALHA,282,SC,2022,4,None Of The Above,NOTA,2689,,214812,363410,59.11,1.25,45.52538964,97794
BAHRAICH,AVADH,BALHA,282,SC,2022,5,KANTI,AAAP,2650,,214812,363410,59.11,1.23,45.54354505,97833
BAHRAICH,AVADH,BALHA,282,SC,2022,6,Jitendra kumar,Jan Adhikar Party,2491,,214812,363410,59.11,1.16,45.61756326,97992
BAHRAICH,AVADH,BALHA,282,SC,2022,7,Deepak,VIP,2242,,214812,363410,59.11,1.04,45.73347858,98241
BAHRAICH,AVADH,BALHA,282,SC,2022,8,KIRAN BHARTI,INC,2125,,214812,363410,59.11,0.99,45.78794481,98358
BAHRAICH,AVADH,BALHA,282,SC,2022,9,SHIV CHARAN,IND,763,,214812,363410,59.11,0.36,46.4219876,99720
BAHRAICH,AVADH,BALHA,282,SC,2022,10,Rinku Sahani,SHS,691,,214812,363410,59.11,0.32,46.45550528,99792
BAHRAICH,AVADH,BALHA,282,SC,2022,11,Raj Sri,IND,617,,214812,363410,59.11,0.29,46.48995401,99866
BAHRAICH,AVADH,BALHA,282,SC,2022,12,VIJAY,IND,573,,214812,363410,59.11,0.27,46.51043703,99910
BAHRAICH,AVADH,NANPARA,283,GEN,2022,1,Ram Niwas Verma,ADS,87689,,199694,343352,58.16,43.91,-6.101335043,-12184
BAHRAICH,AVADH,NANPARA,283,GEN,2022,2,Madhuri Verma,SP,75505,,199694,343352,58.16,37.81,6.101335043,12184
BAHRAICH,AVADH,NANPARA,283,GEN,2022,3,Hakikat Ali,BSP,17949,,199694,343352,58.16,8.99,34.92343285,69740
BAHRAICH,AVADH,NANPARA,283,GEN,2022,4,Maulana Laik Ahmad Shah,AIMIM,3965,,199694,343352,58.16,1.99,41.926147,83724
BAHRAICH,AVADH,NANPARA,283,GEN,2022,5,None Of The Above,NOTA,2403,,199694,343352,58.16,1.2,42.70834377,85286
BAHRAICH,AVADH,NANPARA,283,GEN,2022,6,Kuleraj Yadav(Munshi ji),CPI,2383,,199694,343352,58.16,1.19,42.71835909,85306
BAHRAICH,AVADH,NANPARA,283,GEN,2022,7,Dr.A.M. Siddiquie,INC,2154,,199694,343352,58.16,1.08,42.83303454,85535
BAHRAICH,AVADH,NANPARA,283,GEN,2022,8,Santosh Kumar,IND,1410,,199694,343352,58.16,0.71,43.20560457,86279
BAHRAICH,AVADH,NANPARA,283,GEN,2022,9,Faujdar,VIP,1211,,199694,343352,58.16,0.61,43.30525704,86478
BAHRAICH,AVADH,NANPARA,283,GEN,2022,10,Pradeep Kumar,Sabka Dal United,1057,,199694,343352,58.16,0.53,43.38237503,86632
BAHRAICH,AVADH,NANPARA,283,GEN,2022,11,Ram Sharan,IND,862,,199694,343352,58.16,0.43,43.48002444,86827
BAHRAICH,AVADH,NANPARA,283,GEN,2022,12,Brijesh Kumar,IND,826,,199694,343352,58.16,0.41,43.49805202,86863
BAHRAICH,AVADH,NANPARA,283,GEN,2022,13,Pradeep,IND,816,,199694,343352,58.16,0.41,43.50305968,86873
BAHRAICH,AVADH,NANPARA,283,GEN,2022,14,Amarjeet,IND,798,,199694,343352,58.16,0.4,43.51207347,86891
BAHRAICH,AVADH,NANPARA,283,GEN,2022,15,Tanveer Afsar,AAAP,666,,199694,343352,58.16,0.33,43.57817461,87023
BAHRAICH,AVADH,MATERA,284,GEN,2022,1,MARIYA,SP,102255,,212372,342811,61.95,48.15,-4.910251822,-10428
BAHRAICH,AVADH,MATERA,284,GEN,2022,2,ARUN VEER SINGH,BJP,91827,,212372,342811,61.95,43.24,4.910251822,10428
BAHRAICH,AVADH,MATERA,284,GEN,2022,3,AQIB ULLA KHAN,BSP,8918,,212372,342811,61.95,4.2,43.94976739,93337
BAHRAICH,AVADH,MATERA,284,GEN,2022,4,ALI AKBAR,INC,2964,,212372,342811,61.95,1.4,46.75333848,99291
BAHRAICH,AVADH,MATERA,284,GEN,2022,5,None Of The Above,NOTA,2759,,212372,342811,61.95,1.3,46.84986721,99496
BAHRAICH,AVADH,MATERA,284,GEN,2022,6,KRIPA SHANKAR,Lok Dal,1132,,212372,342811,61.95,0.53,47.61597574,101123
BAHRAICH,AVADH,MATERA,284,GEN,2022,7,GAUHAR,IND,756,,212372,342811,61.95,0.36,47.79302356,101499
BAHRAICH,AVADH,MATERA,284,GEN,2022,8,RAHUL,IND,669,,212372,342811,61.95,0.32,47.83398941,101586
BAHRAICH,AVADH,MATERA,284,GEN,2022,9,SANTOSH KUMAR ARYA,IND,591,,212372,342811,61.95,0.28,47.87071742,101664
BAHRAICH,AVADH,MATERA,284,GEN,2022,10,LAL BAHADUR,IND,501,,212372,342811,61.95,0.24,47.91309589,101754
BAHRAICH,AVADH,MAHSI,285,GEN,2022,1,SURESHWAR SINGH,BJP,117883,,215978,340015,63.52,54.58,-19.76312402,-42684
BAHRAICH,AVADH,MAHSI,285,GEN,2022,2,KRISHNA KUMAR OJHA,SP,75199,,215978,340015,63.52,34.82,19.76312402,42684
BAHRAICH,AVADH,MAHSI,285,GEN,2022,3,DINESH KUMAR SHUKLA,BSP,10651,,215978,340015,63.52,4.93,49.64950134,107232
BAHRAICH,AVADH,MAHSI,285,GEN,2022,4,DR. RAJESH TIWARI,INC,4830,,215978,340015,63.52,2.24,52.34468325,113053
BAHRAICH,AVADH,MAHSI,285,GEN,2022,5,DILEEP KUMAR,Sarvajan Hitay Party,3282,,215978,340015,63.52,1.52,53.06142292,114601
BAHRAICH,AVADH,MAHSI,285,GEN,2022,6,None Of The Above,NOTA,2264,,215978,340015,63.52,1.05,53.53276723,115619
BAHRAICH,AVADH,MAHSI,285,GEN,2022,7,BUDHARAM,AAAP,772,,215978,340015,63.52,0.36,54.22357833,117111
BAHRAICH,AVADH,MAHSI,285,GEN,2022,8,GOPAL,IND,578,,215978,340015,63.52,0.27,54.31340229,117305
BAHRAICH,AVADH,MAHSI,285,GEN,2022,9,LEKHRAJ,Sabka Dal United,519,,215978,340015,63.52,0.24,54.34071989,117364
BAHRAICH,AVADH,BAHRAICH,286,GEN,2022,1,ANUPMA JAISWAL,BJP,107628,,231708,392592,59.02,46.45,-1.75997376,-4078
BAHRAICH,AVADH,BAHRAICH,286,GEN,2022,2,YASAR SHAH,SP,103550,,231708,392592,59.02,44.69,1.75997376,4078
BAHRAICH,AVADH,BAHRAICH,286,GEN,2022,3,NAEEM,BSP,10299,,231708,392592,59.02,4.44,42.00502356,97329
BAHRAICH,AVADH,BAHRAICH,286,GEN,2022,4,JAI PRAKASH MISHRA,INC,3275,,231708,392592,59.02,1.41,45.03642516,104353
BAHRAICH,AVADH,BAHRAICH,286,GEN,2022,5,RASHID JAMIL,AIMIM,2240,,231708,392592,59.02,0.97,45.48310805,105388
BAHRAICH,AVADH,BAHRAICH,286,GEN,2022,6,None Of The Above,NOTA,2076,,231708,392592,59.02,0.9,45.55388679,105552
BAHRAICH,AVADH,BAHRAICH,286,GEN,2022,7,RAJAT CHAURASIYA,AAAP,1132,,231708,392592,59.02,0.49,45.96129611,106496
BAHRAICH,AVADH,BAHRAICH,286,GEN,2022,8,DR. RAM DULARE MISHRA,IND,601,,231708,392592,59.02,0.26,46.19046386,107027
BAHRAICH,AVADH,BAHRAICH,286,GEN,2022,9,RAJWANT SINGH,SHS,502,,231708,392592,59.02,0.22,46.23319005,107126
BAHRAICH,AVADH,BAHRAICH,286,GEN,2022,10,RAJEEV SINGH,IND,405,,231708,392592,59.02,0.17,46.27505308,107223
BAHRAICH,AVADH,PAYAGPUR,287,GEN,2022,1,Subhash Tripathi,BJP,110162,,230613,390737,59.02,47.77,-5.227805891,-12056
BAHRAICH,AVADH,PAYAGPUR,287,GEN,2022,2,Mukesh Srivastava,SP,98106,,230613,390737,59.02,42.54,5.227805891,12056
BAHRAICH,AVADH,PAYAGPUR,287,GEN,2022,3,Geeta,BSP,11232,,230613,390737,59.02,4.87,42.89870909,98930
BAHRAICH,AVADH,PAYAGPUR,287,GEN,2022,4,Raise Ahmad,AIMIM,3586,,230613,390737,59.02,1.55,46.21422036,106576
BAHRAICH,AVADH,PAYAGPUR,287,GEN,2022,5,Rana Shivam Singh,INC,2957,,230613,390737,59.02,1.28,46.48697168,107205
BAHRAICH,AVADH,PAYAGPUR,287,GEN,2022,6,None Of The Above,NOTA,2322,,230613,390737,59.02,1.01,46.76232476,107840
BAHRAICH,AVADH,PAYAGPUR,287,GEN,2022,7,Ram Swaroop,IND,1437,,230613,390737,59.02,0.62,47.14608457,108725
BAHRAICH,AVADH,PAYAGPUR,287,GEN,2022,8,CHHOTE LAL,IND,811,,230613,390737,59.02,0.35,47.417535,109351
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,1,ANAND KUMAR,SP,103135,,226617,391529,57.88,45.51,-3.402657347,-7711
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,2,GAURAV VERMA,BJP,95424,,226617,391529,57.88,42.11,3.402657347,7711
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,3,BAQAULLAH,BSP,13850,,226617,391529,57.88,6.11,39.39907421,89285
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,4,MO BILAL ANSARI,AIMIM,4762,,226617,391529,57.88,2.1,43.4093647,98373
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,5,None Of The Above,NOTA,2465,,226617,391529,57.88,1.09,44.42296915,100670
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,6,GEETA DEVI,INC,1790,,226617,391529,57.88,0.79,44.72082853,101345
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,7,MOHMMAD ASLAM,SDPI,988,,226617,391529,57.88,0.44,45.07472961,102147
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,8,LALLI RAM,IND,968,,226617,391529,57.88,0.43,45.08355507,102167
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,9,VINOD KUMAR,IND,795,,226617,391529,57.88,0.35,45.15989533,102340
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,10,MUNNI,IND,532,,226617,391529,57.88,0.23,45.27595017,102603
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,11,BABU LAL,IND,482,,226617,391529,57.88,0.21,45.29801383,102653
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,12,SRIKANT GUPTA,Rashtriya Bhagidari Party,443,,226617,391529,57.88,0.2,45.31522348,102692
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,13,MOHD. SALMAN,AAAP,370,,226617,391529,57.88,0.16,45.34743642,102765
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,14,HAJRATDEEN ANSARI,JDL,336,,226617,391529,57.88,0.15,45.36243971,102799
BAHRAICH,AVADH,KAISERGANJ,288,GEN,2022,15,HARISHCHANDRA VISHWAKARMA,Moulik Adhikar Party,277,,226617,391529,57.88,0.12,45.38847483,102858
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,1,Indrani Devi,SP,103661,,231104,394644,58.56,44.85,-5.873546109,-13574
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,2,Padam Sen Chaudhary,BJP,90087,,231104,394644,58.56,38.98,5.873546109,13574
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,3,Alimuddin,BSP,21547,,231104,394644,58.56,9.32,35.53118942,82114
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,4,Aasiya,AIMIM,4073,,231104,394644,58.56,1.76,43.09228745,99588
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,5,None Of The Above,NOTA,3551,,231104,394644,58.56,1.54,43.31815979,100110
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,6,Gajala Chaudhary,INC,3131,,231104,394644,58.56,1.35,43.49989615,100530
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,7,Moti,IND,1198,,231104,394644,58.56,0.52,44.33631612,102463
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,8,Prabhakar Pandey,Bahujan Maha Party,732,,231104,394644,58.56,0.32,44.53795694,102929
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,9,Jhaloose,IND,726,,231104,394644,58.56,0.31,44.54055317,102935
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,10,Sunil Kumar,AAAP,695,,231104,394644,58.56,0.3,44.55396705,102966
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,11,Ram Kishor,VIP,615,,231104,394644,58.56,0.27,44.58858349,103046
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,12,Ram Rup,Samyak Party,565,,231104,394644,58.56,0.24,44.61021878,103096
SHRAVASTI,AVADH,BHINGA,289,GEN,2022,13,Manoj Kumar Pathak,Lok Janshakti Party(Ram Vilas),523,,231104,394644,58.56,0.23,44.62839241,103138
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,1,Ram Feran,BJP,98640,,253077,417825,60.57,38.98,-0.575714111,-1457
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,2,Mohhamad Aslam Rainee,SP,97183,,253077,417825,60.57,38.4,0.575714111,1457
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,3,Neetu Mishra,BSP,41026,,253077,417825,60.57,16.21,22.76540341,57614
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,4,Muhammad Ramjan,INC,4655,,253077,417825,60.57,1.84,37.1369188,93985
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,5,Ahtishamul Haque Khan,Peace Party,3478,,253077,417825,60.57,1.37,37.60199465,95162
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,6,None Of The Above,NOTA,3198,,253077,417825,60.57,1.26,37.71263291,95442
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,7,Rajendra,Bharatiya Subhash Sena,982,,253077,417825,60.57,0.39,38.58825575,97658
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,8,Molhu Ram Rajbhar,Jan Adhikar Party,934,,253077,417825,60.57,0.37,38.60722231,97706
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,9,Dayaram Das,Rashtriya Jantantrik Bharat Vikas Party,844,,253077,417825,60.57,0.33,38.64278461,97796
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,10,Vijay Kumar,IND,803,,253077,417825,60.57,0.32,38.65898521,97837
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,11,Rajan Singh,Samyak Party,733,,253077,417825,60.57,0.29,38.68664478,97907
SHRAVASTI,AVADH,SHRAWASTI,290,GEN,2022,12,Ratnesh,AAAP,601,,253077,417825,60.57,0.24,38.73880281,98039
BALRAMPUR,AVADH,TULSIPUR,291,GEN,2022,1,KAILASH NATH,BJP,87032,,202787,384941,52.68,42.92,-17.64462219,-35781
BALRAMPUR,AVADH,TULSIPUR,291,GEN,2022,2,ZEBA RIZWAN,IND,51251,,202787,384941,52.68,25.27,17.64462219,35781
